狐狸	0.3230	0.5550
避弹坑	0.3120	0.5390
狐步舞	0.5620	0.5200
狡	0.5520	0.6420
门厅	0.5625	0.3000
分数	0.4803	0.4263
部分的	0.3060	0.3600
断裂	0.1350	0.7400
脆弱	0.3140	0.2987
脆弱性	0.3160	0.3060
分段	0.2880	0.3070
残缺不全	0.4380	0.5200
香味	0.7400	0.3835
香	0.7485	0.4632
帧	0.4690	0.3330
骨架	0.3210	0.3970
法郎	0.7100	0.4510
专营权	0.6630	0.4000
兄弟会	0.8030	0.4535
兄弟	0.8505	0.3380
舞弊	0.1110	0.6880
误人子弟	0.2660	0.6620
疲惫不堪	0.3440	0.4150
怪物	0.1174	0.7888
吓坏	0.1350	0.9170
滑稽可笑的	0.1350	0.9150
吓坏了	0.1243	0.8347
辣妈	0.1900	0.6150
雀斑	0.5420	0.3960
自由	0.9343	0.5410
赠品	0.7960	0.5960
自由持有	0.6350	0.6300
自由职业者	0.7235	0.5705
自如	0.8750	0.4560
弗里曼	0.8230	0.4540
自由泳	0.7650	0.6520
冻结	0.1910	0.4060
冰箱	0.5510	0.2950
冷冻	0.3270	0.3670
货轮	0.4060	0.4450
法国号角	0.5730	0.4710
丧心病狂	0.3650	0.9510
频率	0.5610	0.5570
频繁	0.5940	0.4810
壁画	0.6890	0.2725
新鲜	0.9125	0.3125
梳洗	0.8060	0.3630
清新	0.7040	0.3800
新生	0.7920	0.6207
全新的开始	0.7650	0.5800
淡水	0.8540	0.2840
烦躁	0.4090	0.6890
修士	0.5100	0.2600
星期五	0.6240	0.4110
油炸	0.4790	0.4820
朋友	0.8823	0.4497
无依无靠	0.1020	0.3600
友好	0.9810	0.2700
友善	0.9170	0.3980
护卫舰	0.4900	0.5100
惊骇	0.1770	0.8160
吓唬	0.2550	0.8430
受惊	0.1530	0.8170
流苏	0.5050	0.3500
飞盘	0.7060	0.5430
欢跃的	0.7000	0.6320
罩袍	0.6320	0.3270
青蛙	0.4390	0.3110
小青蛙	0.5000	0.5600
欢乐	0.9116	0.6803
面前	0.6770	0.3500
临街	0.5100	0.3560
卷首	0.4380	0.4530
霜	0.4490	0.4550
冻疮	0.2030	0.3800
磨砂	0.7480	0.4710
结霜	0.8230	0.4800
冷冰冰	0.5555	0.4275
多泡的	0.7740	0.3980
皱眉	0.2140	0.6020
皱着眉头	0.1940	0.5820
冻结的	0.3440	0.3460
节俭	0.5420	0.3675
水果	0.8805	0.3240
果汁饮料	0.8370	0.3630
水果蛋糕	0.8650	0.4400
卓有成效	0.7300	0.6180
享用	0.7760	0.5670
不结果	0.2600	0.5800
圆润的	0.6830	0.4140
阻挠	0.1905	0.7465
受挫	0.0800	0.6510
泄气	0.0420	0.6960
挫折	0.1290	0.5905
炒	0.4855	0.5725
油炸锅	0.5730	0.4590
紫红色	0.5830	0.3025
他妈的	0.1660	0.8550
做傻事	0.8530	0.4180
汽油	0.4267	0.5363
逃亡	0.1040	0.9220
支点	0.4100	0.3200
履行	0.8133	0.4687
后卫	0.4950	0.6270
令人生厌的	0.5100	0.5090
摸索	0.3900	0.5550
烟	0.3795	0.4370
熏蒸	0.3270	0.6270
发烟	0.2400	0.6600
开玩笑	0.7720	0.7690
功能	0.6940	0.2960
实用	0.7500	0.5000
基金	0.5210	0.3600
基本的	0.7080	0.4220
原教旨主义	0.4900	0.4300
从根本上	0.6530	0.4410
有趣的一天	0.7430	0.5490
募捐	0.6100	0.5770
筹款	0.7600	0.6200
漏斗	0.3540	0.2740
毛皮	0.5830	0.3920
狂怒	0.0620	0.9530
弗隆	0.4180	0.4460
放假	0.5310	0.4320
炉	0.5945	0.4020
装设	0.7550	0.4870
家具	0.6400	0.2185
轰动	0.5000	0.8630
畦	0.4080	0.4200
毛茸茸	0.4933	0.3607
保险丝	0.3730	0.5650
机身	0.3120	0.5580
聚变	0.6350	0.5610
小题大作	0.4060	0.8760
挑剔	0.3370	0.6860
无用	0.0955	0.3535
蒲团	0.4290	0.3510
加比	0.5100	0.3470
小工具	0.6350	0.5590
鱼叉	0.4115	0.5590
插科打诨	0.3230	0.6600
加加	0.4790	0.3960
抵押品	0.5520	0.4510
鹅群	0.5420	0.5290
取得	0.8370	0.6180
步态	0.5100	0.3980
加仑	0.5155	0.3980
银	0.6700	0.5605
星系	0.7500	0.5710
大风	0.2710	0.6910
瘿	0.4170	0.5100
英勇	0.8960	0.6793
胆囊	0.3540	0.4710
擦伤	0.2700	0.7310
画廊	0.6590	0.4330
厨房	0.6100	0.3395
驰骋	0.5000	0.7750
舞动	0.6430	0.7350
绞架	0.1670	0.7120
丰富地	0.8230	0.5740
电流的	0.3960	0.4900
赌	0.5680	0.7980
赌徒	0.4580	0.6940
赌博	0.6305	0.7195
游戏	0.7350	0.7880
比赛日	0.7290	0.5930
游戏时间	0.7350	0.5710
伽马	0.4800	0.4290
腌猪腿	0.5100	0.4180
色域	0.4900	0.3400
无心插柳柳成荫	0.5100	0.4100
结伙	0.2170	0.8500
黑社会	0.4355	0.5100
坏疽	0.1240	0.6375
流氓	0.2553	0.7480
舷梯	0.4900	0.5460
监狱	0.1375	0.8030
间隙	0.3960	0.4510
盱	0.4930	0.6510
张开	0.4080	0.6680
车库	0.5310	0.2830
外衣	0.5620	0.3700
垃圾	0.1822	0.5062
乱码	0.0740	0.7200
花园	0.7725	0.2160
园丁	0.6730	0.3460
园艺	0.7160	0.3800
漱口	0.4100	0.5940
石像鬼	0.2860	0.5360
扎眼	0.3060	0.6250
大蒜	0.4600	0.3230
石榴石	0.6430	0.4180
驻军	0.5100	0.5270
袜带	0.5210	0.4060
加油站	0.3960	0.4080
气	0.3980	0.4620
划开	0.4290	0.5600
气化	0.3440	0.5090
垫圈	0.5675	0.3785
喘气	0.3653	0.6403
瓦斯	0.3540	0.4970
胃的	0.3270	0.5590
美食	0.8615	0.4530
网关	0.5920	0.3760
收集	0.6480	0.5100
佳得乐	0.7190	0.5290
华而不实的	0.5205	0.5590
测量	0.5120	0.4082
计量	0.4800	0.4630
憔悴的	0.2140	0.4900
长手套	0.4200	0.4910
纱布	0.4600	0.2750
木槌	0.5200	0.4180
同性恋者	0.3370	0.5985
凝视	0.6173	0.4357
凉亭	0.6325	0.3550
公报	0.4690	0.3900
地名	0.5310	0.4170
极大数	0.5310	0.5340
齿轮	0.5100	0.5770
极客	0.4790	0.3920
令人讨厌	0.3105	0.6185
吉兹	0.4170	0.3960
奇特	0.5290	0.4325
艺妓	0.5210	0.6790
凝胶	0.5240	0.2060
明胶	0.5620	0.4020
监	0.5065	0.4995
双子座	0.5310	0.3200
性别	0.7455	0.6425
家谱	0.4790	0.3700
一般	0.7015	0.4305
概论	0.6040	0.3600
概括	0.5720	0.5185
通常	0.5935	0.2380
生成	0.7475	0.4755
代	0.9030	0.4800
生成的	0.7240	0.5490
通用	0.5675	0.4080
慷慨	0.8193	0.4510
创世纪	0.6120	0.4290
遗传	0.5990	0.4443
遗传学	0.5520	0.4600
和蔼的	0.8670	0.6300
精灵	0.6605	0.5190
生殖器	0.3540	0.6805
天才	0.9063	0.6497
种族灭绝	0.0200	0.8780
基因组	0.5070	0.3660
类型	0.5100	0.3585
绅士	0.6980	0.4665
温雅	0.9170	0.3330
外邦人	0.8330	0.2500
温和	0.7697	0.2590
绅士风度	0.9180	0.4510
温柔	0.9270	0.2780
平缓	0.9170	0.2550
绅	0.5600	0.4800
真正	0.8855	0.4430
种	0.5820	0.3490
地理	0.6390	0.2657
地质	0.6670	0.3240
地质学家	0.5940	0.4310
地质学	0.6350	0.3210
几何	0.5160	0.3130
天竺葵	0.6350	0.2500
沙鼠	0.4530	0.3060
病菌	0.2000	0.4655
德语	0.4380	0.2900
有密切关系	0.5700	0.5000
发芽	0.5417	0.5090
妊娠	0.5610	0.5380
手势	0.6670	0.4810
得到	0.7400	0.5940
起床	0.5410	0.5820
阴森	0.1095	0.8135
贫民区	0.3020	0.6300
鬼	0.2650	0.7550
幽灵的	0.2600	0.7640
盗墓者	0.2600	0.5610
巨人	0.6460	0.8140
礼品	0.8725	0.6470
演出	0.7905	0.6550
傻笑	0.7990	0.6467
笑声	0.9120	0.6690
舞男	0.4000	0.7060
镀金	0.6510	0.4440
鳃	0.5000	0.5280
手法	0.3800	0.6630
花边	0.5470	0.3210
杜松子酒	0.5160	0.5590
生姜	0.4060	0.3750
姜饼	0.5970	0.3330
小心翼翼	0.6020	0.4060
参	0.6770	0.3600
长颈鹿	0.5610	0.3470
梁	0.3880	0.2450
腰带	0.5000	0.3400
女孩	0.7400	0.5720
女朋友	0.7120	0.7630
娘娘腔	0.4685	0.5510
少女的	0.6360	0.4695
周长	0.4950	0.3980
要旨	0.6220	0.4500
给	0.7725	0.3395
小发明	0.5100	0.4900
肫	0.4220	0.4230
无毛	0.2745	0.3545
冰河	0.4390	0.3270
冰川	0.5730	0.3960
高兴	0.8447	0.7193
林间空地	0.6000	0.3850
角斗士	0.5000	0.8330
富有魅力的	0.9180	0.6300
一瞥	0.6355	0.4185
腺	0.3960	0.3820
强光	0.6980	0.7350
刺眼	0.6940	0.7940
玻璃	0.4010	0.4085
玻璃器皿	0.6330	0.3560
青光眼	0.2080	0.5000
釉	0.6500	0.3400
有光	0.6220	0.4100
闪闪发光的	0.8140	0.5727
狭谷	0.5730	0.3370
巧舌如簧	0.4380	0.4330
滑行	0.5610	0.7060
滑翔机	0.6180	0.5480
微光	0.6150	0.4620
闪亮	0.8250	0.6060
金光闪闪	0.8600	0.5880
幸灾乐祸	0.4270	0.6385
全球	0.5830	0.5200
球形	0.5460	0.3415
愁云	0.1350	0.4040
阴沉	0.1783	0.4157
赞美	0.7076	0.4918
荣耀	0.9177	0.6320
掩饰	0.7570	0.4660
词汇表	0.5700	0.2040
光滑	0.7917	0.3767
手套	0.4827	0.2127
辉光	0.9180	0.5000
泛着	0.9400	0.6200
胶	0.5115	0.2860
充斥	0.4170	0.5240
麸质	0.3850	0.3080
馋嘴	0.4380	0.5190
暴食	0.5000	0.7020
甘油	0.4270	0.4020
蚊蚋	0.3570	0.3450
地精	0.4290	0.4790
走	0.5100	0.4410
守门员	0.5730	0.3890
山羊	0.4480	0.3040
山羊胡	0.4790	0.2900
吞并	0.3900	0.6230
高脚杯	0.7860	0.3530
小妖精	0.3330	0.5420
诅咒的	0.0420	0.7580
女神	0.7035	0.5445
教父	0.6940	0.4500
荒凉的	0.4390	0.5200
上帝是好的	0.7400	0.4340
无神	0.3160	0.5570
上帝喜欢	0.8540	0.6480
敬虔	0.7470	0.2980
教母	0.7330	0.3110
天赐	0.8650	0.5620
教子	0.6800	0.5150
护目镜	0.5250	0.2860
风镜	0.6670	0.3600
金	0.9390	0.6860
金色	0.8020	0.4910
金鱼	0.7860	0.2960
高尔夫球	0.5730	0.3580
高尔夫球手	0.6020	0.4020
高尔夫	0.6250	0.4270
贡多拉	0.5200	0.4040
走了	0.2920	0.2300
完了	0.4100	0.4610
淋病	0.1060	0.6350
感伤	0.5325	0.4348
落花生	0.4690	0.4440
好	0.9380	0.3680
美好的一天	0.9610	0.3570
礼包	0.8540	0.3270
好吃的东西	0.9500	0.6220
美好生活	0.9170	0.4710
优美的	0.7010	0.4710
早上好	0.9220	0.4610
好的音乐	0.7560	0.5000
善良	0.9100	0.3603
好消息	0.9610	0.7400
产品	0.7670	0.4065
美好时光	0.9100	0.5260
善意	0.9380	0.3270
感伤的	0.5890	0.4085
高飞	0.2810	0.2240
鹅	0.4790	0.2830
地鼠	0.4490	0.4400
血块	0.2600	0.6080
华丽	0.9200	0.5600
大猩猩	0.5650	0.7200
八卦	0.2470	0.6593
哥特	0.1970	0.3330
挖出	0.3960	0.4410
炖牛肉	0.5820	0.4290
葫芦	0.4270	0.2710
痛风	0.3540	0.3140
治理	0.6040	0.7010
姆	0.4260	0.5000
政府	0.4740	0.5355
州长	0.5260	0.6435
袍	0.6250	0.2830
抓	0.3875	0.6335
恩典	0.9060	0.3040
优美	0.9060	0.5100
和蔼地	0.9480	0.3530
层次	0.4870	0.4770
年级	0.6980	0.3600
分级	0.5415	0.4800
分级机	0.5830	0.3170
等级	0.5210	0.3490
梯度	0.4800	0.4230
缓	0.5710	0.3500
逐渐	0.5830	0.3850
毕业	0.8890	0.6095
接枝	0.4100	0.5280
大盘	0.5730	0.3840
粮食	0.3900	0.1980
公克	0.5780	0.3330
语法	0.5600	0.2870
盛大	0.8980	0.7400
侠盗猎车手	0.4930	0.6630
孙子	0.7850	0.4370
公公	0.7400	0.2480
鼻祖	0.6500	0.4005
孙女	0.8230	0.4450
富丽堂皇	0.8850	0.7960
祖父	0.8270	0.2790
雄伟	0.9240	0.7065
奶奶	0.7960	0.2240
祖母	0.7920	0.2830
爷爷	0.8060	0.2960
哗众取宠	0.5000	0.6790
农庄	0.5310	0.3400
花岗岩	0.5720	0.3430
格兰诺拉麦片	0.6250	0.2400
理所当然	0.8820	0.3480
受让人	0.8650	0.4770
让与人	0.5420	0.5000
粒状	0.4780	0.3370
颗粒	0.4060	0.3730
葡萄	0.7565	0.1810
葡萄汁	0.6960	0.3040
葡萄柚	0.5210	0.2810
葡萄藤	0.5410	0.3430
图形	0.5100	0.2860
图像	0.5720	0.4625
石墨	0.4790	0.3770
抓钩	0.4900	0.5770
擒拿	0.4480	0.6760
把握	0.5600	0.6230
草	0.6040	0.1640
蚱蜢	0.5000	0.4620
绿色的	0.6470	0.3230
炉排	0.3330	0.2500
磨碎	0.3860	0.4560
感激	0.9580	0.3530
享乐	0.8670	0.6430
称心	0.7810	0.5190
取悦	0.8370	0.5390
可喜	0.8570	0.6060
光栅	0.5120	0.3370
感谢	0.9270	0.3925
免费的	0.7350	0.6500
赏钱	0.8650	0.5000
坟	0.1530	0.3850
碎石	0.3900	0.3700
受引力作用	0.4790	0.4720
重力	0.5100	0.6350
卤	0.6080	0.4500
灰色	0.3410	0.1465
轻擦	0.5600	0.2550
润滑脂	0.2550	0.4040
脂	0.2970	0.3720
加油机	0.4080	0.5180
腻	0.3990	0.4420
伟大的期待	0.7860	0.7350
伟大的阿姨	0.8960	0.4190
非常厌恶	0.0420	0.8360
曾祖父	0.7930	0.2605
伟大的奶奶	0.7710	0.2210
曾祖母	0.8020	0.2360
非常惊喜	0.9390	0.9410
非常信任	0.9390	0.5280
伟大的叔叔	0.7290	0.3980
更大	0.7550	0.5190
最大	0.7855	0.6755
大大消极	0.0510	0.6400
伟大	0.9900	0.7500
贪心	0.3110	0.7760
绿色	0.6300	0.3060
绿豆	0.4690	0.2800
绿皮书	0.5000	0.4310
青蛇	0.2290	0.6340
呈绿色的	0.5740	0.2900
绿林	0.5310	0.3820
迎接	0.8850	0.5390
欢迎	0.8730	0.5080
群居	0.5510	0.4710
手榴弹	0.2810	0.7770
灰猎犬	0.5200	0.4900
格	0.5620	0.4260
格框	0.6670	0.4910
哀思	0.3050	0.4300
不平	0.1310	0.7260
悼	0.0890	0.5415
伤心	0.1645	0.3965
悲伤	0.0710	0.5475
格里芬	0.4180	0.3370
烤架	0.7550	0.4910
进气格栅	0.3370	0.3270
严峻	0.3100	0.4830
煤尘	0.1980	0.5000
肮脏	0.1337	0.5697
微笑	0.9240	0.6157
研磨	0.4800	0.2760
磨床	0.4590	0.6150
磨	0.5717	0.4333
外国佬	0.5400	0.4520
握	0.5200	0.5490
吓人的	0.0830	0.8630
砂砾	0.4490	0.2960
糁	0.4580	0.3330
坚韧不拔	0.4170	0.3730
灰熊	0.3980	0.6790
呻吟	0.3765	0.7425
杂货商	0.6250	0.2500
杂货	0.7135	0.4515
糊里糊涂的	0.2350	0.2650
腹股沟	0.2960	0.4520
马夫	0.6980	0.5000
槽	0.5260	0.3780
毛	0.1150	0.5750
奇怪的	0.1975	0.7240
石窟	0.5100	0.3940
地面	0.3980	0.3430
接地	0.5730	0.6077
土拨鼠	0.3850	0.3240
莫须有	0.2120	0.5175
理由	0.6445	0.4720
组	0.5470	0.4525
追星族	0.5210	0.5830
分组	0.7450	0.5800
松鸡	0.4480	0.4010
灌浆	0.4050	0.3560
树林	0.6040	0.2450
拜倒	0.3600	0.5000
增长	0.9140	0.6150
吠声	0.1940	0.7640
咆哮	0.2185	0.7835
长大	0.7350	0.4000
蛴螬	0.6020	0.4060
怨恨	0.1390	0.6960
勉强	0.1240	0.6230
粥	0.3820	0.3040
严罚	0.1800	0.7630
粗暴	0.3230	0.6110
叽	0.1010	0.7500
脾气坏	0.2600	0.4690
性情乖戾的	0.1980	0.8080
咕噜	0.2860	0.7980
呼噜	0.1980	0.8270
鸟粪	0.2960	0.3430
守卫	0.6750	0.5980
警卫室	0.5100	0.4350
监护人	0.6560	0.6860
监护	0.4925	0.4060
卫士	0.4480	0.6630
游击	0.1460	0.8450
游击队	0.2190	0.9170
猜测	0.5285	0.4570
猜测者	0.5420	0.6700
客人	0.7190	0.4900
招待所	0.7290	0.3370
指导	0.7290	0.4805
指南	0.6825	0.2875
方针	0.4590	0.5000
公会	0.5800	0.4590
诡计	0.4093	0.6805
断头台	0.1630	0.8170
几内亚	0.5210	0.4400
吉他	0.8440	0.5420
吉他手	0.8270	0.7400
红色	0.4690	0.4430
海湾	0.5200	0.3650
鸥	0.5940	0.3170
食道	0.3850	0.4900
轻信	0.4400	0.4420
壑	0.3160	0.5190
吞	0.5085	0.6340
秋葵	0.4845	0.4110
粘性的	0.4497	0.4027
进取心	0.4800	0.5380
枪	0.1470	0.9200
炮舰	0.1390	0.6630
枪战	0.0880	0.9313
枪手	0.1780	0.9118
炮火	0.1560	0.9300
泥流	0.2500	0.4780
炮手	0.2500	0.8530
枪口下	0.1880	0.8170
火药	0.4250	0.8530
枪击	0.0420	0.9530
格尼	0.4080	0.3040
领袖	0.5730	0.3600
喷	0.4738	0.5503
喷油井	0.4060	0.5200
扣板	0.4270	0.4250
阵风	0.4900	0.7550
有风的	0.6870	0.6310
肠道	0.4080	0.3670
无胆	0.2500	0.3810
排水沟	0.4660	0.2600
家伙	0.5830	0.3670
耗油	0.4600	0.4900
健身房	0.6510	0.6255
体操运动员	0.6700	0.7600
体操	0.7775	0.6915
妇科医生	0.5520	0.5660
妇科	0.4080	0.5900
吉普赛人	0.3750	0.6650
陀螺仪	0.5000	0.3900
栖息地	0.6330	0.3430
习惯性地	0.6000	0.3240
牧场	0.5533	0.3490
黑客	0.2710	0.7550
钢锯	0.4060	0.6450
魔女	0.3025	0.6710
枯槁	0.1150	0.5100
俳句	0.5830	0.3560
冰雹	0.4590	0.6270
头发	0.5820	0.1860
毛球	0.3700	0.3020
发刷	0.4540	0.2160
理发	0.6770	0.3430
发型	0.6615	0.3500
吹风机	0.6420	0.4020
发际线	0.4180	0.1540
簪	0.4590	0.3630
发胶	0.5490	0.2790
硬朗	0.4790	0.4350
半	0.4540	0.3090
半美元	0.5730	0.4080
中卫	0.4900	0.4290
中场休息	0.4580	0.3520
大厅	0.5100	0.3400
哈利路亚	0.7700	0.5540
特点	0.5320	0.4090
幻觉	0.3960	0.7060
停	0.1670	0.3600
羁	0.4480	0.4510
暂停	0.2970	0.3866
对分	0.3160	0.3470
减半	0.2920	0.4740
火腿	0.6730	0.2450
村庄	0.5730	0.2700
锤子	0.3120	0.5090
锤头	0.3370	0.4900
吊床	0.6730	0.2550
仓鼠	0.5200	0.3940
腿筋	0.4060	0.4710
手	0.5420	0.3140
手提包	0.5360	0.3190
手球	0.5610	0.4930
手册	0.6175	0.2345
杻	0.3100	0.5900
少数	0.5210	0.4810
手枪	0.2453	0.7627
手持	0.6460	0.3500
残废	0.2040	0.4670
手工业	0.7240	0.3330
手工	0.7530	0.4300
手帕	0.4850	0.2340
处理	0.6447	0.6053
处理器	0.5620	0.5265
手工制造	0.7760	0.3830
讲义	0.5600	0.3300
手印	0.6350	0.2890
握手	0.8160	0.6540
英俊	0.8900	0.6000
手写	0.6150	0.3780
勤杂工	0.6600	0.3730
挂	0.3505	0.5000
机库	0.4900	0.4560
衣架	0.4390	0.4620
出去玩	0.5730	0.5000
宿醉	0.1880	0.5650
汉克	0.5100	0.3750
倒霉蛋	0.2710	0.4420
发生	0.5670	0.6403
最幸福	0.9900	0.7160
高高兴兴	1.0000	0.6900
快乐的舞蹈	0.8570	0.7600
快乐的一天	0.9290	0.6500
骚扰	0.1240	0.8400
港口	0.5720	0.3825
硬	0.3020	0.7080
强硬	0.4430	0.6275
铁杆	0.3905	0.5810
脚踏实地	0.1560	0.6990
硬度	0.4170	0.5800
硬件	0.5940	0.2890
硬木	0.4170	0.3630
用功	0.7190	0.5830
耐寒	0.5710	0.5690
野兔	0.6200	0.4100
轻率	0.2405	0.5735
闺房	0.5210	0.5780
重提	0.5710	0.5000
妓女	0.1785	0.8568
无害	0.6250	0.2260
口琴	0.8470	0.2350
谐波	0.8650	0.4000
和谐地	0.9690	0.2650
协	0.9390	0.4610
马具	0.5700	0.5490
竖琴	0.6180	0.3100
哈珀	0.4170	0.4540
大键琴	0.5410	0.4900
悲惨	0.1285	0.8570
掠夺	0.3747	0.5830
苛刻	0.2865	0.6250
牡鹿	0.6430	0.3890
收成	0.7810	0.3530
哈希	0.3440	0.4530
大麻	0.3410	0.6745
赶快	0.3780	0.7450
趋	0.5710	0.7500
草草	0.2710	0.6090
匆	0.1880	0.8850
孵化	0.4700	0.5715
怀恨在心者	0.0520	0.7020
恨	0.0830	0.8200
仇	0.0370	0.8470
拖曳	0.5100	0.4800
出没	0.2880	0.6760
闹鬼	0.2640	0.7310
有	0.7570	0.3890
避风港	0.6840	0.2650
浩劫	0.1630	0.7690
山楂	0.4060	0.4260
霍金	0.5210	0.5090
海牙	0.6150	0.4510
草垛	0.5520	0.2920
失控	0.3580	0.5450
阴霾	0.4270	0.3270
危险品	0.3980	0.4790
朦胧	0.3427	0.4587
头	0.5450	0.4350
头痛	0.1360	0.7375
头带	0.6700	0.4690
头饰	0.6565	0.3540
岬角	0.5740	0.5510
无头	0.1360	0.5820
车灯	0.5920	0.3430
顶篷	0.5000	0.4900
哑致	0.4480	0.5380
头向前	0.3540	0.5480
头戴耳机	0.6000	0.3570
总部	0.6150	0.2690
司令部	0.6150	0.2710
耳机	0.6020	0.3400
墓石	0.2400	0.3780
风头正劲	0.4480	0.8060
愈合	0.7650	0.2450
治愈者	0.8630	0.3780
复原	0.6440	0.5227
健康	0.9064	0.3994
卫生保健	0.7800	0.3920
健康的	0.9300	0.3150
听	0.7655	0.3945
听者	0.6560	0.2810
听力	0.6690	0.4900
传闻	0.3575	0.6135
柩车	0.1770	0.4900
心	0.8270	0.5000
心痛	0.0880	0.7500
心跳	0.7500	0.6980
心碎	0.2080	0.6100
令人伤心	0.2650	0.6850
令人心碎	0.1460	0.8110
肠断	0.0820	0.5510
胃灼热	0.1430	0.6130
衷心	0.9040	0.4400
尽情地	0.9270	0.5310
心脏地带	0.8120	0.5100
狠心	0.0710	0.6520
心中	0.9480	0.5920
沮丧的	0.2400	0.3880
心丝虫	0.3330	0.5500
爽朗	0.7600	0.6840
加热	0.5630	0.4940
加热器	0.5000	0.5730
异教徒	0.1883	0.6392
石南属	0.5000	0.3520
举起	0.7160	0.5880
天堂	0.8855	0.4625
严重	0.3370	0.6508
沉重	0.3530	0.5510
起伏	0.2010	0.8430
重	0.3385	0.4670
重金属	0.4170	0.7550
重量级	0.4290	0.5780
赫克	0.2400	0.7280
公顷	0.5700	0.2500
树篱	0.6040	0.6020
猬	0.4580	0.4910
享乐主义	0.5100	0.5000
熙	0.6475	0.4770
脚跟	0.4900	0.3945
分量	0.5030	0.3400
霸权	0.6280	0.6125
小牝牛	0.4390	0.4430
增高	0.7550	0.6220
滔天	0.1135	0.8670
继承者	0.8400	0.6540
女继承人	0.8270	0.5710
传家宝	0.6840	0.3750
继承人	0.7960	0.5190
抢劫	0.3070	0.8013
直升机停机坪	0.7800	0.6370
直升机场	0.5940	0.6040
氦	0.4900	0.3160
螺旋	0.5055	0.5430
地狱	0.0828	0.8220
地狱之火	0.1430	0.8900
地狱坑	0.2000	0.6150
地狱般	0.1250	0.8600
舵	0.4750	0.4595
头盔	0.5730	0.3270
舵手	0.4900	0.4410
帮帮我	0.6730	0.4710
帮手	0.7040	0.4380
有帮助	0.8160	0.3370
无助	0.1040	0.4200
无奈	0.0870	0.4800
赤铁矿	0.4480	0.3890
血肿	0.1460	0.6000
半球	0.5465	0.4080
毒草名	0.4380	0.3500
血红蛋白	0.4690	0.4810
出血	0.0310	0.8490
痔核	0.1330	0.7020
止血	0.3880	0.4420
今后	0.5270	0.4040
肝炎	0.0550	0.5960
先锋	0.7195	0.5000
纹章	0.5500	0.5200
草本植物	0.6430	0.4180
草本	0.5760	0.2375
标本馆	0.6020	0.1880
草药	0.6200	0.2990
放牧	0.5920	0.5000
异端	0.2650	0.7650
邪	0.2290	0.6300
誓章	0.5000	0.2250
兹	0.4500	0.3600
遗产	0.8133	0.5030
雌雄同体	0.4800	0.6840
诠释学	0.4060	0.5770
隐士	0.2555	0.4135
疝	0.1460	0.4860
英雄	0.9400	0.8060
英雄事迹	0.8650	0.6730
海洛因	0.2760	0.8430
女英雄	0.7290	0.7550
英雄主义	0.8440	0.8020
泡疹	0.1100	0.6000
疱疹病毒	0.2190	0.5580
鲱鱼	0.5310	0.3870
赫兹	0.3960	0.4170
踟	0.2990	0.5350
迟疑	0.4590	0.5480
犹豫	0.2860	0.3960
异质	0.5890	0.4050
异质性	0.4390	0.4500
异性	0.5610	0.6120
槎	0.4170	0.4700
十六进制	0.4100	0.5100
六边形	0.5420	0.2260
极盛	0.6460	0.6800
过冬	0.5000	0.3170
蛰伏	0.4690	0.2450
乡下人	0.3790	0.4710
吻痕	0.4480	0.5290
山胡桃木	0.5200	0.4900
隐	0.2080	0.4300
丏	0.4480	0.4810
巢穴	0.4030	0.4405
藏	0.2970	0.5985
等级制度	0.5830	0.7220
象形文字	0.4790	0.3250
高	0.7045	0.5505
高跟鞋	0.6460	0.5280
高球	0.6560	0.5200
更高	0.8660	0.5280
最高	0.7915	0.6700
高地	0.6710	0.4902
突出	0.6640	0.6263
拼命逃走	0.4480	0.4800
劫持	0.0420	0.9080
劫持者	0.1040	0.9530
远足	0.6150	0.4420
徒步旅行者	0.6940	0.8020
徒步旅行	0.8200	0.8430
远足启动	0.6570	0.3530
欢闹的	0.7500	0.6400
欢闹	0.7450	0.4800
爬坡道	0.6150	0.3530
山坡	0.6250	0.2920
山顶	0.6705	0.5920
丘陵的	0.6430	0.4790
柄	0.3960	0.6500
后	0.4840	0.5163
阻力	0.1350	0.5450
合页	0.4580	0.2920
暗示	0.4370	0.5473
腹地	0.5300	0.5200
嘻哈	0.7400	0.7140
嬉皮士	0.5510	0.4000
聘请	0.6880	0.5580
粗毛	0.4010	0.4725
发嘶嘶声	0.5000	0.4540
组织学	0.4900	0.3200
历史学家	0.6880	0.2700
历史性	0.8160	0.4730
历史的	0.6530	0.3570
史学	0.5620	0.4150
历史	0.7290	0.3820
击中	0.2350	0.9310
拴住	0.5120	0.4800
搭脚儿	0.3960	0.6220
短篇广告	0.5940	0.6260
迄今	0.4480	0.3560
打者	0.4180	0.6830
蜂巢	0.4710	0.4520
麻疹	0.2545	0.5540
囤	0.5060	0.4120
嘶哑	0.2810	0.4020
苍老	0.4690	0.2980
恶作剧	0.3852	0.7560
滚刀	0.6330	0.3630
霍比特人	0.4790	0.4890
爱好	0.8270	0.5600
流浪汉	0.2320	0.5003
踝关节	0.5130	0.4520
豕	0.3170	0.5090
泔水	0.4235	0.5090
虚情假意	0.6040	0.6670
保持	0.6076	0.3298
持有人	0.5920	0.3300
耽误	0.3980	0.4710
假日	0.9480	0.4310
假期	0.8895	0.5055
圣洁	0.8625	0.2750
空洞	0.3000	0.3370
冬青	0.5100	0.2500
全息照相	0.6150	0.4610
全息	0.5100	0.4710
皮套	0.5610	0.2550
