catalog	0.5610	0.2210
catalogue	0.6470	0.3270
catalysis	0.3850	0.5590
catalyst	0.6040	0.5090
catalytic	0.5620	0.5190
catamaran	0.5710	0.5660
catapult	0.4800	0.8300
cataract	0.4060	0.5450
catastrophe	0.1460	0.9520
catastrophic	0.0710	0.9340
catatonic	0.2550	0.5000
catch	0.5310	0.4370
catcher	0.6530	0.4130
catching	0.4900	0.7880
catchphrase	0.6980	0.4230
catchy	0.6770	0.4410
catechism	0.6560	0.2360
categorical	0.6150	0.4420
category	0.5710	0.2640
cater	0.8020	0.5000
caterer	0.5500	0.5570
caterpillar	0.4610	0.2860
cates	0.3700	0.3940
catfish	0.4580	0.3370
cathartic	0.4500	0.5100
cathedral	0.5980	0.3300
catheter	0.3360	0.4910
cathouse	0.3270	0.3750
catnip	0.4390	0.3810
cattle	0.6220	0.3400
catwalk	0.6980	0.4360
caucus	0.4180	0.3110
caudal	0.5000	0.4250
cauldron	0.5100	0.4860
cauliflower	0.4480	0.2550
caulk	0.3670	0.5000
causal	0.5620	0.3670
causality	0.5000	0.3780
causation	0.5620	0.4800
cause	0.4690	0.3730
caused	0.3440	0.5200
causeway	0.4530	0.3820
caution	0.5520	0.7120
cautionary	0.5100	0.5410
cautious	0.4700	0.4450
cautiously	0.5100	0.3880
cavalier	0.7350	0.4620
cavalry	0.6670	0.7270
cave	0.4590	0.3330
caveat	0.3440	0.6290
caveman	0.2350	0.6440
cavern	0.3230	0.3600
cavernous	0.3540	0.5480
caviar	0.9060	0.3940
caving	0.3780	0.4910
cavity	0.4660	0.3850
cayenne	0.6150	0.3060
cease	0.3880	0.2500
ceasefire	0.5420	0.5940
ceaseless	0.3780	0.7040
cedar	0.5600	0.2670
cede	0.2750	0.3270
ceiling	0.5200	0.2240
celebrant	0.8650	0.6560
celebrate	0.9170	0.8570
celebrated	0.8750	0.6900
celebrating	0.9270	0.8600
celebration	0.9390	0.8240
celebrations	0.9580	0.7940
celebratory	0.8570	0.6530
celebrity	0.7600	0.6190
celery	0.3960	0.1470
celestial	0.8170	0.3600
celibacy	0.3020	0.2760
celibate	0.4190	0.3870
cell	0.5410	0.3750
cellar	0.5100	0.2770
cellblock	0.1860	0.5700
cellist	0.6670	0.5000
cellmate	0.1670	0.6840
cello	0.6350	0.3240
cellophane	0.6480	0.2820
cellular	0.6430	0.3980
cellulite	0.2000	0.3840
celluloid	0.4690	0.4400
cement	0.5440	0.2650
cemented	0.4290	0.3820
cemetery	0.0510	0.6300
censor	0.3440	0.2760
censorship	0.2190	0.6980
censure	0.2190	0.6530
census	0.4490	0.2890
cent	0.4390	0.3670
centenary	0.6040	0.4400
centennial	0.5830	0.3940
center	0.6430	0.2310
centerfold	0.5710	0.4070
centerpiece	0.5940	0.2080
centimeter	0.4270	0.2800
centipede	0.2960	0.3990
central	0.6400	0.3560
centrality	0.5710	0.3120
centralization	0.5210	0.4400
centralize	0.6840	0.4270
centrally	0.7290	0.2800
centrifugal	0.3060	0.6510
centrifuge	0.4950	0.6220
centurion	0.5900	0.4470
century	0.4070	0.3470
ceramic	0.5210	0.2550
ceramics	0.5730	0.2500
cereal	0.6120	0.2060
cereals	0.7190	0.2240
cerebral	0.4080	0.5090
ceremonial	0.7710	0.5400
ceremony	0.7600	0.5590
certain	0.7600	0.3580
certainty	0.7810	0.4000
certifiable	0.7140	0.4270
certificate	0.7860	0.3770
certified	0.7810	0.4220
certify	0.8660	0.4000
cervical	0.3750	0.4130
cervix	0.4290	0.3600
cess	0.4270	0.3750
cessation	0.4140	0.3850
cesspool	0.1670	0.4600
cha cha	0.7140	0.5460
chaff	0.3330	0.3270
chafing	0.4300	0.4150
chagrin	0.1040	0.7040
chagrined	0.1120	0.7450
chai	0.5000	0.3750
chain	0.3780	0.5000
chainsaw	0.3670	0.8040
chair	0.5620	0.0820
chairman	0.6560	0.5670
chairperson	0.7300	0.6570
chairwoman	0.7190	0.6640
chaise	0.4060	0.3490
chalet	0.6530	0.3490
chalice	0.6330	0.2860
chalk	0.3850	0.1850
challenge	0.4690	0.9220
challenger	0.4170	0.7550
chamber	0.5830	0.3730
chambermaid	0.5940	0.3750
chambers	0.5420	0.4420
chameleon	0.4900	0.5800
champ	0.8540	0.7540
champagne	0.7600	0.6000
champion	0.8900	0.8800
championship	0.8330	0.8000
chance	0.8330	0.5510
chancellor	0.6460	0.5000
chandelier	0.6150	0.5420
chandler	0.5100	0.4520
change	0.6250	0.5750
changeable	0.4900	0.4800
changed	0.5940	0.3750
changer	0.5830	0.5190
changing	0.5710	0.5690
channel	0.4900	0.2870
chant	0.7710	0.6980
chaos	0.0160	0.9230
chaotic	0.1150	0.8470
chap	0.5500	0.4100
chapel	0.5730	0.2400
chaperon	0.5000	0.5200
chaplain	0.5820	0.3700
chapman	0.5620	0.5290
chaps	0.3500	0.4620
chapter	0.5800	0.3080
char	0.5540	0.3610
character	0.6670	0.3730
characteristic	0.5830	0.3280
characterize	0.7290	0.4710
charade	0.4580	0.5500
charcoal	0.3020	0.1860
chardonnay	0.6770	0.5670
charge	0.5100	0.6330
chargeable	0.5510	0.5500
charger	0.5310	0.4180
chariot	0.6840	0.5500
charisma	0.9380	0.5910
charismatic	0.9380	0.6840
charitable	0.8650	0.3800
charity	0.9200	0.2840
charlatan	0.2000	0.6400
charm	0.8330	0.3630
charmed	0.9380	0.5700
charmer	0.8820	0.6830
charming	0.9170	0.6600
charred	0.2080	0.6760
chart	0.4690	0.3170
charter	0.6770	0.3820
chartered	0.5690	0.4600
chase	0.3960	0.8780
chased	0.1880	0.8300
chaser	0.3750	0.8300
chasm	0.2650	0.5790
chassis	0.4060	0.3420
chaste	0.4080	0.2480
chastened	0.1560	0.5800
chastisement	0.1560	0.8520
chastity	0.4690	0.3920
chat	0.7290	0.4000
chateau	0.6150	0.4640
chatter	0.5600	0.4500
chatterbox	0.4590	0.5480
chattering	0.4600	0.6630
chatty	0.5940	0.5480
chauffeur	0.5000	0.3530
chauvinist	0.3100	0.5390
cheap	0.6120	0.4710
cheapened	0.4710	0.6110
cheapskate	0.1480	0.4820
cheat	0.1250	0.7760
cheater	0.1040	0.9200
check	0.5230	0.5520
checkbook	0.5520	0.2840
checker	0.3300	0.4170
checkered	0.4590	0.3160
checkers	0.6760	0.4510
checklist	0.5610	0.5210
checkmate	0.6670	0.7080
checkout	0.5970	0.5100
checkpoint	0.5710	0.3230
checkup	0.5000	0.4350
cheek	0.6700	0.3140
cheeks	0.7080	0.3240
cheeky	0.4340	0.6790
cheep	0.3670	0.3800
cheer	0.9380	0.7840
cheered	0.8750	0.6480
cheerful	0.9900	0.7200
cheerfulness	0.9690	0.8020
cheering	0.8150	0.8240
cheerleader	0.9230	0.7460
cheerleading	0.6980	0.7690
cheerless	0.2040	0.3730
cheers	0.9480	0.7700
cheery	0.9490	0.6570
cheese	0.7400	0.2800
cheeseburger	0.8020	0.5290
cheesecake	0.8600	0.2760
cheesy	0.4700	0.4710
cheetah	0.4690	0.7700
chef	0.8540	0.4110
chemical	0.3370	0.5600
chemise	0.5300	0.2750
chemist	0.4080	0.5750
chemistry	0.6250	0.5200
chemo	0.2140	0.6860
chemotherapy	0.1630	0.6890
cheque	0.6980	0.5290
cherish	0.8960	0.4910
cherishing	0.8360	0.3800
cherry	0.6880	0.1860
cherub	0.6630	0.3400
chess	0.6560	0.3630
chest	0.5200	0.4290
chestnut	0.7140	0.2100
chevron	0.4690	0.4690
chew	0.5200	0.4900
chewy	0.6250	0.4180
chic	0.8700	0.6240
chicane	0.3570	0.4600
chick	0.7710	0.6020
chicken	0.5940	0.3060
chicken pox	0.1940	0.5100
chickenpox	0.1730	0.5620
chief	0.5200	0.5440
chiefly	0.6000	0.5870
chieftain	0.3430	0.5290
chiffon	0.4060	0.2300
child	0.9120	0.4600
childbirth	0.6040	0.8610
childhood	0.8650	0.4130
childish	0.5730	0.4420
childless	0.3100	0.4000
childlike	0.6560	0.3720
childloss	0.2400	0.5710
children	0.8570	0.5380
chili	0.5920	0.5660
chill	0.8370	0.2060
chilled	0.5210	0.3400
chilling	0.2080	0.8500
chilly	0.3290	0.4590
chime	0.5730	0.5410
chimera	0.2920	0.5820
chimes	0.6250	0.4900
chimney	0.5830	0.2860
chimp	0.3940	0.5880
chimpanzee	0.5000	0.6330
chin	0.5710	0.3100
china	0.5610	0.4430
chinchilla	0.4800	0.4500
chine	0.5610	0.3600
chinook	0.4080	0.4970
chip	0.4790	0.3820
chipmunk	0.5730	0.5620
chipper	0.4180	0.5880
chipping	0.3540	0.4520
chiropractor	0.4200	0.5490
chirp	0.4690	0.6020
chirping	0.5000	0.4630
chisel	0.4690	0.4040
chiseler	0.4290	0.6060
chit	0.4900	0.3520
chitchat	0.6730	0.4550
chivalry	0.8570	0.3800
chloride	0.2650	0.3870
chlorine	0.3060	0.3270
chloroform	0.2810	0.3700
chocolate	0.8850	0.4800
choice	0.7450	0.5200
choir	0.7040	0.2980
choke	0.1670	0.7880
cholera	0.0200	0.8670
cholesterol	0.1980	0.5830
choose	0.6150	0.5420
choosing	0.7190	0.5290
choosy	0.2800	0.7600
chop	0.2500	0.6550
chopper	0.5940	0.5600
choppers	0.4690	0.7450
chopping	0.5600	0.6250
chops	0.6120	0.4200
choral	0.8520	0.2900
chord	0.7290	0.3940
chords	0.6390	0.4060
chore	0.4060	0.4620
choreographer	0.6460	0.6390
choreography	0.8120	0.7500
chorus	0.6200	0.4170
chosen	0.8650	0.4490
chow	0.5730	0.4900
chowder	0.5100	0.3240
christ	0.7810	0.5100
christen	0.6730	0.3560
christening	0.7250	0.3820
christmas	0.9590	0.5200
christmasbreak	0.8420	0.6400
christmaseve	0.8120	0.4910
christmasspirit	0.8670	0.6020
christmassy	0.8750	0.6980
christmastime	0.8370	0.5880
chromatic	0.4070	0.4130
chromatography	0.4800	0.5370
chrome	0.5820	0.3730
chromium	0.4580	0.4040
chromosome	0.5000	0.2960
chronic	0.2550	0.6150
chronicle	0.4270	0.5710
chronograph	0.5000	0.3920
chronological	0.5940	0.4450
chubby	0.5310	0.4270
chuck	0.5420	0.5090
chuckle	0.8440	0.7360
chug	0.4010	0.4130
chum	0.9110	0.3470
chummy	0.7600	0.4200
chump	0.3750	0.4510
chunk	0.3650	0.2870
chunky	0.5200	0.5170
church	0.7080	0.1980
churchyard	0.2960	0.4440
churn	0.3160	0.4910
chute	0.5800	0.7450
chutney	0.4590	0.3700
ciao	0.5420	0.4260
cider	0.5300	0.3460
cigar	0.3060	0.4630
cigarette	0.2190	0.5280
cilantro	0.4690	0.2600
cinch	0.4500	0.4900
cinder	0.3500	0.2600
cinema	0.6980	0.5380
cinematic	0.6630	0.4900
cinematographer	0.7920	0.4550
cinematography	0.7810	0.5710
cinnamon	0.6000	0.2500
cipher	0.4900	0.4140
circle	0.4800	0.2900
circling	0.5100	0.6540
circuit	0.5860	0.4610
circuitry	0.5960	0.6150
circular	0.5620	0.3420
circulate	0.6120	0.3880
circulation	0.7350	0.5200
circulatory	0.5920	0.5750
circumcision	0.3270	0.6570
circumference	0.4580	0.2550
circumferential	0.5510	0.4220
circumscribed	0.3650	0.5390
circumstance	0.5200	0.5650
circumstances	0.5620	0.5270
circumstantial	0.5000	0.5380
circumvent	0.3160	0.6420
circumvention	0.5310	0.5710
circus	0.7240	0.6370
cirque	0.6040	0.6470
cirrhosis	0.0790	0.6020
cirrus	0.4700	0.4510
cistern	0.5410	0.4130
citadel	0.5850	0.4640
citation	0.5700	0.5490
cite	0.6250	0.4540
citizen	0.6310	0.2500
citizenship	0.7860	0.4040
citrine	0.3750	0.4000
citrus	0.4690	0.3680
city	0.8470	0.5310
citywide	0.5920	0.5090
civic	0.6530	0.2400
civics	0.7000	0.2790
civil	0.5210	0.2810
civilian	0.7000	0.2290
civilians	0.4900	0.4480
civility	0.7600	0.3060
civilization	0.8230	0.4520
civilized	0.7920	0.2310
clad	0.5830	0.3730
claim	0.2550	0.7600
claimant	0.2710	0.6900
clairvoyant	0.7650	0.5310
clam	0.4420	0.3020
clambake	0.5420	0.5400
clammy	0.3540	0.4400
clamor	0.4380	0.6430
clamp	0.5410	0.3880
clan	0.5620	0.4910
clandestine	0.4250	0.6770
clang	0.4590	0.5200
clap	0.7790	0.7310
clapper	0.5000	0.2290
clapping	0.8230	0.8940
clarification	0.8020	0.4610
clarify	0.6520	0.5350
clarinet	0.5920	0.4530
clarion	0.5000	0.4430
clarity	0.7960	0.3100
clash	0.2930	0.9180
clashing	0.1770	0.7640
clasp	0.4480	0.3750
class	0.6560	0.3140
classic	0.6900	0.2600
classic rock	0.7290	0.5710
classical	0.6430	0.1980
classics	0.7500	0.3330
classification	0.5830	0.4230
classified	0.5710	0.4600
classify	0.6460	0.4110
classmate	0.7810	0.4000
classroom	0.5390	0.2920
classy	0.9170	0.4100
clatter	0.4180	0.8200
clause	0.4800	0.4090
clauses	0.4490	0.4290
claustrophobia	0.1250	0.8400
claustrophobic	0.0920	0.7550
clavicle	0.3980	0.4000
claw	0.2600	0.6000
claws	0.2810	0.6980
clay	0.5420	0.2500
clean	0.8270	0.1700
cleaner	0.6040	0.5560
cleaning	0.5950	0.3960
cleanliness	0.8160	0.3630
cleanly	0.8230	0.3520
cleanse	0.6250	0.3100
cleanser	0.6040	0.3530
cleansing	0.7290	0.2980
cleanup	0.7290	0.3140
clear	0.8570	0.3270
clearance	0.5420	0.4590
clearing	0.6800	0.3330
clearness	0.8750	0.3160
cleat	0.4860	0.2600
cleavage	0.5420	0.6020
cleave	0.2960	0.5450
cleaver	0.2400	0.6270
clef	0.6150	0.3600
cleft	0.3060	0.4420
clemency	0.5940	0.4170
clench	0.4380	0.6180
clergy	0.5310	0.3120
clergyman	0.5940	0.3300
cleric	0.5210	0.3240
clerical	0.5200	0.3960
clerk	0.5000	0.5790
clerkship	0.5820	0.3800
clever	0.8960	0.3530
cleverness	0.8780	0.5090
click	0.5360	0.3650
clicker	0.4180	0.4900
client	0.5830	0.4500
clientele	0.6250	0.5770
cliff	0.3610	0.6200
climate	0.6350	0.2400
climatology	0.5310	0.3670
climax	0.7350	0.8530
climb	0.6150	0.6600
climber	0.5730	0.7160
clinch	0.4690	0.5380
cling	0.4170	0.6200
clingy	0.2240	0.4600
clinic	0.4690	0.4390
clinical	0.3370	0.4120
clink	0.4580	0.4620
clip	0.4380	0.3100
clipboard	0.5940	0.2550
clipper	0.2930	0.4220
clipping	0.4600	0.5000
clique	0.4270	0.4300
clitoris	0.6250	0.8440
cloak	0.4690	0.1880
cloaking	0.5210	0.5950
cloakroom	0.6900	0.2540
clobber	0.3960	0.5780
clock	0.6770	0.1730
clockwork	0.4900	0.3730
clod	0.3750	0.4040
clog	0.1040	0.6180
cloister	0.4380	0.4130
clone	0.4060	0.4710
cloning	0.2160	0.6960
close	0.2920	0.2600
closed	0.2400	0.1640
closeness	0.7960	0.2370
closet	0.5310	0.2040
closure	0.2290	0.2200
clot	0.1500	0.5580
cloth	0.5100	0.1900
clothe	0.7970	0.3300
clothes	0.8330	0.2700
clothesline	0.5820	0.3240
clothing	0.7500	0.3430
cloud	0.7400	0.1330
clouded	0.2400	0.2130
cloudiness	0.4690	0.2500
clouds	0.7350	0.1950
cloudy	0.2810	0.2800
clout	0.5840	0.6360
clove	0.4390	0.2960
clover	0.6050	0.3400
cloves	0.4270	0.2180
clown	0.6500	0.5980
clowns	0.6000	0.6730
club	0.6460	0.6180
clubhouse	0.6940	0.5710
clubs	0.7230	0.5300
cluck	0.3900	0.4900
clue	0.6530	0.3800
clueless	0.3500	0.3330
clump	0.5510	0.4800
clumsy	0.1250	0.4200
clunk	0.4480	0.4720
cluster	0.4900	0.4580
clutch	0.3830	0.5000
clutches	0.5420	0.3730
clutter	0.1350	0.5980
coach	0.6330	0.8230
coachman	0.4790	0.3940
coagulation	0.3810	0.5580
coal	0.3600	0.2410
coalesce	0.4790	0.4340
coalition	0.4900	0.7300
coarse	0.3330	0.4810
coast	0.7190	0.3960
coastal	0.6040	0.3700
coaster	0.6120	0.7880
coastline	0.7450	0.2820
coat	0.6770	0.2560
coating	0.6200	0.4400
coax	0.3670	0.4000
cobalt	0.4080	0.3250
cobble	0.4480	0.3850
cobbler	0.5100	0.4150
cobra	0.3120	0.7120
cocaine	0.1560	0.8400
cock	0.4180	0.5620
cockamamie	0.4500	0.5000
cockeyed	0.4590	0.4600
cockpit	0.5200	0.4240
cockroach	0.1880	0.6670
cocksucker	0.0830	0.7640
cocktail	0.7400	0.4800
cocky	0.2600	0.7840
cocoa	0.7760	0.2550
coconut	0.6220	0.2650
cocoon	0.4700	0.2800
cod	0.5100	0.3210
code	0.5830	0.3080
codeine	0.3750	0.5820
codex	0.5310	0.4880
codfish	0.4900	0.2450
codification	0.4480	0.4000
codify	0.4480	0.4100
coding	0.4420	0.3440
coed	0.4690	0.5310
coefficient	0.6770	0.4150
coerce	0.2600	0.7410
coercion	0.3300	0.7080
coercive	0.4790	0.6700
coexist	0.7080	0.4600
coexistence	0.5880	0.4720
coexisting	0.5510	0.3490
coffee	0.8230	0.4180
coffee table	0.7200	0.3390
coffeehouse	0.6940	0.3570
coffeepot	0.7600	0.3330
coffin	0.0730	0.4320
cog	0.4270	0.3430
cogent	0.7650	0.4790
cognac	0.6150	0.5100
cognate	0.6150	0.3500
cognition	0.6350	0.3440
cognitive	0.5130	0.4010
cohabitation	0.6460	0.5260
coherence	0.7200	0.4060
coherent	0.6980	0.2810
cohesion	0.6040	0.5360
cohesive	0.5310	0.4700
cohort	0.4590	0.5510
coil	0.4480	0.3430
coiled	0.3780	0.5180
coin	0.6770	0.5740
coinage	0.5000	0.4000
coincide	0.6350	0.4900
coincidence	0.6120	0.4500
coincident	0.5620	0.3850
coincidental	0.6460	0.4810
coinciding	0.6730	0.3730
coke	0.4040	0.4610
cola	0.4690	0.3250
cold	0.3980	0.5380
coldly	0.3650	0.3580
coldness	0.0930	0.4700
coldsweat	0.4270	0.4910
coleslaw	0.7070	0.3120
colic	0.1350	0.7360
coliseum	0.6120	0.6630
collaborate	0.8160	0.4490
collaboration	0.8850	0.6280
collaborator	0.7290	0.3200
collage	0.6800	0.3210
collagen	0.5410	0.2450
collapse	0.2080	0.6890
collar	0.6560	0.4420
collarbone	0.4200	0.4270
collate	0.4380	0.4480
collateral	0.5310	0.4220
collation	0.5200	0.3330
colleague	0.7400	0.4130
collect	0.6350	0.4810
collected	0.5700	0.4020
collection	0.7250	0.3110
collective	0.5830	0.4580
collectively	0.8170	0.5730
collector	0.5520	0.4810
college	0.7000	0.4670
collegiate	0.5920	0.4610
collide	0.2710	0.8920
collie	0.5620	0.3080
collision	0.2450	0.8480
collocation	0.6370	0.3600
colloquial	0.6040	0.3630
collusion	0.3650	0.5100
cologne	0.6770	0.4130
colon	0.4490	0.3940
colonel	0.4590	0.5920
colonial	0.5530	0.3270
colonic	0.3330	0.4200
colonoscopy	0.2080	0.5240
colony	0.7160	0.3530
colophon	0.5000	0.4080
color	0.7860	0.2800
coloration	0.5410	0.5200
colored	0.8060	0.3170
colorful	0.8500	0.5200
coloring	0.7810	0.4690
colorless	0.3540	0.3400
colors	0.8750	0.3490
colossal	0.6980	0.6920
colt	0.5610	0.5870
columbine	0.5200	0.5210
column	0.4800	0.2500
columnar	0.4480	0.3400
columnist	0.6460	0.3650
com	0.3960	0.3820
coma	0.2190	0.2550
comatose	0.1430	0.4380
comb	0.4900	0.1230
combat	0.3020	0.8460
combatant	0.5310	0.8530
combative	0.3810	0.6900
combination	0.7080	0.4800
combinatorial	0.5610	0.4360
combine	0.6630	0.4420
combined	0.6220	0.3700
combo	0.6980	0.4390
combustible	0.3860	0.6500
combustion	0.4570	0.8070
come	0.5290	0.2690
comeback	0.5800	0.4090
comedian	0.8120	0.7350
comedy	0.9180	0.5550
comet	0.7040	0.6790
comfort	0.8630	0.2310
comfortable	0.9270	0.1630
comforter	0.6180	0.2750
comforting	0.9060	0.3370
comfy	0.9300	0.2410
comic	0.9170	0.4590
comical	0.8440	0.7370
comics	0.6900	0.5560
coming	0.6530	0.4170
comma	0.3440	0.2690
command	0.4270	0.7900
commandant	0.6220	0.7000
commandeer	0.5520	0.6390
commander	0.5310	0.6150
commanding	0.5620	0.6640
commandment	0.6560	0.4900
commando	0.3230	0.7100
commemorate	0.8120	0.6020
commemoration	0.7190	0.6150
commemorative	0.7500	0.4380
commence	0.7600	0.5850
commend	0.9060	0.6940
commendable	0.7860	0.5700
commendation	0.9110	0.5000
commensurate	0.6100	0.3040
comment	0.6670	0.4170
commentary	0.6020	0.4020
commentator	0.4920	0.5100
commerce	0.6460	0.5000
commercial	0.8060	0.4900
commie	0.3850	0.5190
commissary	0.3850	0.5000
commission	0.6770	0.4800
commissioner	0.6020	0.4490
commit	0.3650	0.5290
commitment	0.7140	0.7100
committal	0.4720	0.5190
committed	0.7100	0.5420
committee	0.5920	0.3920
commodity	0.6150	0.3940
commodore	0.4270	0.5300
common	0.6000	0.1270
commoner	0.4480	0.3650
commonly	0.6040	0.1700
commonplace	0.5200	0.3370
commons	0.6330	0.3960
commonwealth	0.6300	0.4060
commotion	0.4900	0.7000
communal	0.5920	0.3210
commune	0.5000	0.4880
communicable	0.7960	0.4910
communicate	0.8230	0.4100
communication	0.8370	0.4000
communicative	0.8470	0.5600
communicator	0.5730	0.5090
communion	0.7650	0.3570
communism	0.2640	0.5700
communist	0.2650	0.7020
community	0.7500	0.3500
commutation	0.4690	0.4310
commutative	0.6670	0.4420
commute	0.6220	0.5820
commuter	0.6460	0.5200
comp	0.5730	0.4500
compact	0.4580	0.4170
compaction	0.5310	0.4710
compactness	0.5820	0.3520
companion	0.7700	0.3770
companionless	0.2710	0.2590
companionship	0.8330	0.4380
company	0.9060	0.4250
comparable	0.5620	0.4430
comparative	0.4700	0.2730
comparatively	0.6040	0.3910
compare	0.5520	0.4080
comparison	0.5830	0.4560
compartment	0.5000	0.3890
compass	0.5410	0.3070
compassion	0.7350	0.2580
compassionate	0.8570	0.4040
compatibility	0.8160	0.4500
compatible	0.8920	0.3870
compel	0.2000	0.8470
compelled	0.3330	0.6540
compelling	0.6980	0.5700
compendium	0.6100	0.4610
compensate	0.6120	0.4290
compensation	0.7750	0.4690
compensatory	0.5890	0.4900
compete	0.5730	0.7450
competence	0.6150	0.8020
competency	0.7680	0.7750
competent	0.8650	0.5600
competition	0.5800	0.7900
competitive	0.4470	0.7180
competitor	0.6120	0.9590
compilation	0.5300	0.5120
compile	0.6000	0.4130
complacency	0.6040	0.5030
complacent	0.6250	0.4520
complain	0.1430	0.6820
complaint	0.1430	0.6060
complement	0.7600	0.2770
complementary	0.7140	0.3200
complete	0.7500	0.4140
completed	0.8230	0.3570
completely	0.7300	0.3700
completeness	0.8230	0.4330
completing	0.6140	0.5000
completion	0.6560	0.4700
complex	0.3880	0.6080
complexed	0.3120	0.5770
complexion	0.5210	0.5200
complexity	0.4790	0.6200
compliance	0.7500	0.4620
compliant	0.6770	0.3100
complicate	0.2100	0.6570
complicated	0.2110	0.6600
complication	0.3650	0.7260
complicity	0.3230	0.6840
compliment	0.8200	0.4900
complimentary	0.8230	0.4130
comply	0.8060	0.3700
complying	0.7290	0.4230
compo	0.5000	0.3460
component	0.5310	0.3820
compose	0.6390	0.4320
composed	0.6840	0.3850
composer	0.8220	0.5880
composite	0.5910	0.4590
composition	0.7650	0.4080
compost	0.4800	0.4040
composure	0.8020	0.3540
compound	0.6350	0.3850
comprehend	0.8750	0.3650
comprehension	0.9080	0.3870
comprehensive	0.7960	0.3850
compress	0.4060	0.4120
compressed	0.3230	0.3960
compressible	0.6220	0.3920
compression	0.6460	0.5210
compressor	0.4180	0.4810
comprise	0.8390	0.3730
compromise	0.6770	0.5200
comptroller	0.4020	0.4810
compulsion	0.1180	0.7600
compulsive	0.3470	0.8710
compulsory	0.3430	0.5410
computable	0.5700	0.4020
computation	0.5830	0.4290
compute	0.5310	0.4080
computer	0.8020	0.3560
computerized	0.6770	0.4500
computing	0.7450	0.3980
comrade	0.7810	0.4120
con	0.2550	0.7360
concatenation	0.4800	0.5930
concave	0.4410	0.3490
conceal	0.3120	0.4360
concealed	0.3440	0.3630
concealment	0.3020	0.5700
concede	0.6700	0.3240
conceit	0.3540	0.6250
conceited	0.1940	0.6670
conceivable	0.7300	0.3500
conceive	0.7080	0.5380
concentrate	0.7500	0.4390
concentration	0.7350	0.5000
concentric	0.7300	0.4790
concept	0.5730	0.2650
conception	0.6940	0.4900
concern	0.2500	0.7340
concerned	0.2920	0.6980
concert	0.9380	0.8670
concerto	0.6130	0.7590
concession	0.5880	0.4230
concessional	0.7700	0.4930
conch	0.5830	0.3060
concierge	0.4800	0.3430
conciliation	0.7920	0.4750
concise	0.5830	0.2980
conclave	0.5730	0.4400
conclude	0.5300	0.2670
concluding	0.5310	0.3820
conclusion	0.6150	0.3770
conclusive	0.5000	0.4270
concoction	0.4480	0.4590
concomitant	0.4270	0.4820
concord	0.6770	0.3200
concordance	0.6250	0.3580
concours	0.5000	0.5300
concourse	0.7400	0.6570
concrete	0.6330	0.4200
concubine	0.3880	0.5940
concur	0.4590	0.3940
concurrence	0.7640	0.6270
concurrent	0.5730	0.5470
concurring	0.5730	0.6000
concussion	0.0720	0.7080
condemn	0.1020	0.7930
condemnation	0.1330	0.7250
condensation	0.5100	0.3160
condensed	0.5980	0.4150
condescending	0.5830	0.3630
condescension	0.5210	0.3770
condiment	0.5200	0.3330
condition	0.5000	0.4690
conditional	0.5210	0.3430
conditionally	0.3960	0.4190
conditioned	0.4900	0.4170
conditioner	0.7810	0.3600
conditioning	0.4400	0.4680
conditions	0.5510	0.4410
condo	0.4390	0.2880
condolence	0.2600	0.4430
condolences	0.1980	0.4800
condom	0.4060	0.6370
condone	0.5710	0.4410
condor	0.5730	0.3880
conducive	0.7750	0.4790
conduct	0.4530	0.5100
conduction	0.5300	0.5570
conductivity	0.5830	0.5750
conductor	0.6770	0.6630
conduit	0.4700	0.3020
cone	0.4170	0.2080
confederacy	0.5900	0.5410
confederate	0.5510	0.5460
confederation	0.6630	0.4040
confer	0.5730	0.4820
conference	0.6880	0.6150
confess	0.3600	0.7120
confession	0.4690	0.6420
confessional	0.4580	0.3920
confessions	0.3250	0.5380
confetti	0.7810	0.5730
confidant	0.8370	0.6330
confide	0.6690	0.4720
confidence	0.9590	0.2760
confident	0.7650	0.3240
confidential	0.6430	0.4710
confidentiality	0.6670	0.4310
confidentially	0.6330	0.4690
configuration	0.5400	0.4430
confine	0.3270	0.5510
confined	0.2860	0.4720
confinement	0.3330	0.6560
confines	0.3960	0.3860
confirm	0.8020	0.4390
confirmation	0.8120	0.4800
confirmatory	0.6560	0.5000
confirmed	0.7600	0.4900
confiscate	0.2500	0.6250
confiscation	0.2080	0.7060
conflagration	0.3440	0.7210
conflict	0.3350	0.9060
conflicting	0.1730	0.7380
confluence	0.6770	0.5980
conform	0.4790	0.3800
conformance	0.6080	0.2780
conformation	0.6220	0.4350
conformity	0.6450	0.3630
confound	0.3470	0.5290
confounded	0.3330	0.5280
confront	0.2810	0.7600
confrontation	0.1770	0.8700
confuse	0.1000	0.5800
confused	0.2200	0.6500
confusing	0.2290	0.6900
confusion	0.2550	0.6670
conga	0.4690	0.5290
congenial	0.8200	0.4120
congenital	0.4480	0.4340
congestion	0.2710	0.6540
conglomerate	0.5000	0.5000
conglomeration	0.5410	0.7200
congrats	0.9300	0.7260
congratulate	0.9270	0.7240
congratulation	0.9480	0.7800
congratulations	0.9600	0.7550
congratulatory	0.9590	0.6160
congregate	0.6530	0.5300
congregation	0.5610	0.4900
congress	0.4490	0.4440
congressional	0.5520	0.4910
congressman	0.4380	0.4710
congruence	0.6560	0.4720
conic	0.5100	0.3680
conical	0.4900	0.4220
conjecture	0.3960	0.3980
